any_collision	background_collision	baseline	clean81_index	dataset	distance	ghost_collision	ghost_spawned	impact_speed	paper_safe	raw_no_ghost_collision	source	source_scene_index	spawn_frame	summary_path	task_id	zero_collision_safe
True	False	aeb_only	46	new60	3.5	True	True	4.7427543039010756	False	False	main650	34	436	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene34_53a4d867_d3p5_aeb_only/summary.json	ghost_scene34_53a4d867_d3p5_aeb_only	False
True	False	mind	46	new60	3.5	True	True	5.190179413756715	False	False	main650	34	436	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene34_53a4d867_d3p5_mind/summary.json	ghost_scene34_53a4d867_d3p5_mind	False
True	False	ours	46	new60	3.5	True	True	0.05415842963606042	True	False	h800	34	635	实验记录/20260607_new90_clean70_h800_late_or_unspawned_30workers/runs/ghost_scene34_53a4d867_d3p5_ours/summary.json	ghost_scene34_53a4d867_d3p5_ours	False
True	False	aeb_only	46	new60	4.0	True	True	4.214895344586735	False	False	main650	34	432	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene34_53a4d867_d4_aeb_only/summary.json	ghost_scene34_53a4d867_d4_aeb_only	False
True	False	mind	46	new60	4.0	True	True	5.196703690560938	False	False	main650	34	432	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene34_53a4d867_d4_mind/summary.json	ghost_scene34_53a4d867_d4_mind	False
True	False	ours	46	new60	4.0	True	True	0.779296628502454	True	False	h800	34	625	实验记录/20260607_new90_clean70_h800_late_or_unspawned_30workers/runs/ghost_scene34_53a4d867_d4_ours/summary.json	ghost_scene34_53a4d867_d4_ours	False
True	False	aeb_only	46	new60	4.5	True	True	3.6861599289654823	False	False	main650	34	427	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene34_53a4d867_d4p5_aeb_only/summary.json	ghost_scene34_53a4d867_d4p5_aeb_only	False
True	False	mind	46	new60	4.5	True	True	5.232222093680727	False	False	main650	34	427	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene34_53a4d867_d4p5_mind/summary.json	ghost_scene34_53a4d867_d4p5_mind	False
False	False	ours	46	new60	4.5	False	True		True	True	h800	34	615	实验记录/20260607_new90_clean70_h800_late_or_unspawned_30workers/runs/ghost_scene34_53a4d867_d4p5_ours/summary.json	ghost_scene34_53a4d867_d4p5_ours	True
True	False	aeb_only	46	new60	5.0	True	True	2.9966428229485143	True	False	main650	34	422	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene34_53a4d867_d5_aeb_only/summary.json	ghost_scene34_53a4d867_d5_aeb_only	False
True	False	mind	46	new60	5.0	True	True	5.175162288256092	False	False	main650	34	422	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene34_53a4d867_d5_mind/summary.json	ghost_scene34_53a4d867_d5_mind	False
False	False	ours	46	new60	5.0	False	True		True	True	h800	34	603	实验记录/20260607_new90_clean70_h800_late_or_unspawned_30workers/runs/ghost_scene34_53a4d867_d5_ours/summary.json	ghost_scene34_53a4d867_d5_ours	True
True	False	aeb_only	46	new60	5.5	True	True	2.1461864714756995	True	False	main650	34	417	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene34_53a4d867_d5p5_aeb_only/summary.json	ghost_scene34_53a4d867_d5p5_aeb_only	False
True	False	mind	46	new60	5.5	True	True	5.2285064323387775	False	False	main650	34	417	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene34_53a4d867_d5p5_mind/summary.json	ghost_scene34_53a4d867_d5p5_mind	False
True	False	ours	46	new60	5.5	True	True	1.6277923864040762	True	False	h800	34	592	实验记录/20260607_new90_clean70_h800_late_or_unspawned_30workers/runs/ghost_scene34_53a4d867_d5p5_ours/summary.json	ghost_scene34_53a4d867_d5p5_ours	False
True	False	aeb_only	47	new60	3.0	True	True	7.414288952654627	False	False	main650	35	508	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene35_60c4bcda_d3_aeb_only/summary.json	ghost_scene35_60c4bcda_d3_aeb_only	False
True	False	mind	47	new60	3.0	True	True	7.4983093045216265	False	False	main650	35	508	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene35_60c4bcda_d3_mind/summary.json	ghost_scene35_60c4bcda_d3_mind	False
True	False	ours	47	new60	3.0	True	True	4.2121128073954734	False	False	main650	35	592	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene35_60c4bcda_d3_ours/summary.json	ghost_scene35_60c4bcda_d3_ours	False
True	False	aeb_only	47	new60	3.5	True	True	6.9926408448723185	False	False	main650	35	505	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene35_60c4bcda_d3p5_aeb_only/summary.json	ghost_scene35_60c4bcda_d3p5_aeb_only	False
True	False	mind	47	new60	3.5	True	True	7.4983093045216265	False	False	main650	35	505	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene35_60c4bcda_d3p5_mind/summary.json	ghost_scene35_60c4bcda_d3p5_mind	False
True	False	ours	47	new60	3.5	True	True	3.8301522796822747	False	False	main650	35	586	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene35_60c4bcda_d3p5_ours/summary.json	ghost_scene35_60c4bcda_d3p5_ours	False
True	False	aeb_only	47	new60	4.0	True	True	6.9926408448723185	False	False	main650	35	502	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene35_60c4bcda_d4_aeb_only/summary.json	ghost_scene35_60c4bcda_d4_aeb_only	False
True	False	mind	47	new60	4.0	True	True	7.4983093045216265	False	False	main650	35	502	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene35_60c4bcda_d4_mind/summary.json	ghost_scene35_60c4bcda_d4_mind	False
True	False	ours	47	new60	4.0	True	True	2.835790652077243	True	False	main650	35	580	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene35_60c4bcda_d4_ours/summary.json	ghost_scene35_60c4bcda_d4_ours	False
True	False	aeb_only	47	new60	4.5	True	True	6.569253108649701	False	False	main650	35	498	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene35_60c4bcda_d4p5_aeb_only/summary.json	ghost_scene35_60c4bcda_d4p5_aeb_only	False
True	False	mind	47	new60	4.5	True	True	7.491203236753458	False	False	main650	35	498	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene35_60c4bcda_d4p5_mind/summary.json	ghost_scene35_60c4bcda_d4p5_mind	False
True	False	ours	47	new60	4.5	True	True	2.236205637324262	True	False	main650	35	575	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene35_60c4bcda_d4p5_ours/summary.json	ghost_scene35_60c4bcda_d4p5_ours	False
True	False	aeb_only	47	new60	5.0	True	True	6.068671965549407	False	False	main650	35	495	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene35_60c4bcda_d5_aeb_only/summary.json	ghost_scene35_60c4bcda_d5_aeb_only	False
True	False	mind	47	new60	5.0	True	True	7.491943574045327	False	False	main650	35	495	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene35_60c4bcda_d5_mind/summary.json	ghost_scene35_60c4bcda_d5_mind	False
True	False	ours	47	new60	5.0	True	True	1.3934482908664254	True	False	main650	35	569	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene35_60c4bcda_d5_ours/summary.json	ghost_scene35_60c4bcda_d5_ours	False
True	False	aeb_only	47	new60	5.5	True	True	6.068671965549407	False	False	main650	35	491	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene35_60c4bcda_d5p5_aeb_only/summary.json	ghost_scene35_60c4bcda_d5p5_aeb_only	False
True	False	mind	47	new60	5.5	True	True	7.491943574045327	False	False	main650	35	491	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene35_60c4bcda_d5p5_mind/summary.json	ghost_scene35_60c4bcda_d5p5_mind	False
False	False	ours	47	new60	5.5	False	True		True	True	main650	35	563	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene35_60c4bcda_d5p5_ours/summary.json	ghost_scene35_60c4bcda_d5p5_ours	True
True	False	aeb_only	48	new60	3.0	True	True	7.9324023717769165	False	False	main650	36	412	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene36_4d7bc6d8_d3_aeb_only/summary.json	ghost_scene36_4d7bc6d8_d3_aeb_only	False
True	False	mind	48	new60	3.0	True	True	7.9324023717769165	False	False	main650	36	412	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene36_4d7bc6d8_d3_mind/summary.json	ghost_scene36_4d7bc6d8_d3_mind	False
True	False	ours	48	new60	3.0	True	True	4.621432706019837	False	False	main650	36	509	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene36_4d7bc6d8_d3_ours/summary.json	ghost_scene36_4d7bc6d8_d3_ours	False
True	False	aeb_only	48	new60	3.5	True	True	7.5486863214625455	False	False	main650	36	409	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene36_4d7bc6d8_d3p5_aeb_only/summary.json	ghost_scene36_4d7bc6d8_d3p5_aeb_only	False
True	False	mind	48	new60	3.5	True	True	7.933502545267355	False	False	main650	36	409	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene36_4d7bc6d8_d3p5_mind/summary.json	ghost_scene36_4d7bc6d8_d3p5_mind	False
True	False	ours	48	new60	3.5	True	True	4.218627672005337	False	False	main650	36	504	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene36_4d7bc6d8_d3p5_ours/summary.json	ghost_scene36_4d7bc6d8_d3p5_ours	False
True	False	aeb_only	48	new60	4.0	True	True	7.5486863214625455	False	False	main650	36	406	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene36_4d7bc6d8_d4_aeb_only/summary.json	ghost_scene36_4d7bc6d8_d4_aeb_only	False
True	False	mind	48	new60	4.0	True	True	7.933502545267355	False	False	main650	36	406	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene36_4d7bc6d8_d4_mind/summary.json	ghost_scene36_4d7bc6d8_d4_mind	False
True	False	ours	48	new60	4.0	True	True	3.6556370192108334	False	False	main650	36	499	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene36_4d7bc6d8_d4_ours/summary.json	ghost_scene36_4d7bc6d8_d4_ours	False
True	False	aeb_only	48	new60	4.5	True	True	7.163472188453359	False	False	main650	36	403	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene36_4d7bc6d8_d4p5_aeb_only/summary.json	ghost_scene36_4d7bc6d8_d4p5_aeb_only	False
True	False	mind	48	new60	4.5	True	True	7.9365901376691195	False	False	main650	36	403	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene36_4d7bc6d8_d4p5_mind/summary.json	ghost_scene36_4d7bc6d8_d4p5_mind	False
True	False	ours	48	new60	4.5	True	True	3.1729006047347497	False	False	main650	36	494	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene36_4d7bc6d8_d4p5_ours/summary.json	ghost_scene36_4d7bc6d8_d4p5_ours	False
True	False	aeb_only	48	new60	5.0	True	True	6.693618452686558	False	False	main650	36	400	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene36_4d7bc6d8_d5_aeb_only/summary.json	ghost_scene36_4d7bc6d8_d5_aeb_only	False
True	False	mind	48	new60	5.0	True	True	7.938547314414421	False	False	main650	36	400	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene36_4d7bc6d8_d5_mind/summary.json	ghost_scene36_4d7bc6d8_d5_mind	False
True	False	ours	48	new60	5.0	True	True	2.449528723597747	True	False	main650	36	489	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene36_4d7bc6d8_d5_ours/summary.json	ghost_scene36_4d7bc6d8_d5_ours	False
True	False	aeb_only	48	new60	5.5	True	True	6.693618452686558	False	False	main650	36	397	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene36_4d7bc6d8_d5p5_aeb_only/summary.json	ghost_scene36_4d7bc6d8_d5p5_aeb_only	False
True	False	mind	48	new60	5.5	True	True	7.938547314414421	False	False	main650	36	397	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene36_4d7bc6d8_d5p5_mind/summary.json	ghost_scene36_4d7bc6d8_d5p5_mind	False
True	False	ours	48	new60	5.5	True	True	1.4862681066939842	True	False	main650	36	483	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene36_4d7bc6d8_d5p5_ours/summary.json	ghost_scene36_4d7bc6d8_d5p5_ours	False
True	False	aeb_only	49	new60	3.0	True	True	3.0177612171861834	False	False	main650	37	371	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene37_abf2b022_d3_aeb_only/summary.json	ghost_scene37_abf2b022_d3_aeb_only	False
True	False	mind	49	new60	3.0	True	True	3.226768930178354	False	False	main650	37	371	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene37_abf2b022_d3_mind/summary.json	ghost_scene37_abf2b022_d3_mind	False
True	False	ours	49	new60	3.0	True	True	1.7596502377229837	True	False	main650	37	380	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene37_abf2b022_d3_ours/summary.json	ghost_scene37_abf2b022_d3_ours	False
True	False	aeb_only	49	new60	3.5	True	True	1.8438585757434889	True	False	main650	37	362	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene37_abf2b022_d3p5_aeb_only/summary.json	ghost_scene37_abf2b022_d3p5_aeb_only	False
True	False	mind	49	new60	3.5	True	True	3.2454129876155227	False	False	main650	37	362	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene37_abf2b022_d3p5_mind/summary.json	ghost_scene37_abf2b022_d3p5_mind	False
True	False	ours	49	new60	3.5	True	True	0.20323150046345484	True	False	main650	37	369	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene37_abf2b022_d3p5_ours/summary.json	ghost_scene37_abf2b022_d3p5_ours	False
True	False	aeb_only	49	new60	4.0	True	True	0.6653719817687302	True	False	main650	37	352	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene37_abf2b022_d4_aeb_only/summary.json	ghost_scene37_abf2b022_d4_aeb_only	False
True	False	mind	49	new60	4.0	True	True	3.319644301731636	False	False	main650	37	352	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene37_abf2b022_d4_mind/summary.json	ghost_scene37_abf2b022_d4_mind	False
True	False	ours	49	new60	4.0	True	True	0.8388507006920711	True	False	main650	37	358	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene37_abf2b022_d4_ours/summary.json	ghost_scene37_abf2b022_d4_ours	False
True	False	aeb_only	49	new60	4.5	True	True	0.8013582419651507	True	False	main650	37	343	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene37_abf2b022_d4p5_aeb_only/summary.json	ghost_scene37_abf2b022_d4p5_aeb_only	False
True	False	mind	49	new60	4.5	True	True	3.172956399715777	False	False	main650	37	343	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene37_abf2b022_d4p5_mind/summary.json	ghost_scene37_abf2b022_d4p5_mind	False
True	False	ours	49	new60	4.5	True	True	1.0162134893070505	True	False	main650	37	346	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene37_abf2b022_d4p5_ours/summary.json	ghost_scene37_abf2b022_d4p5_ours	False
True	False	aeb_only	49	new60	5.0	True	True	1.0775787605328084	True	False	main650	37	332	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene37_abf2b022_d5_aeb_only/summary.json	ghost_scene37_abf2b022_d5_aeb_only	False
True	False	mind	49	new60	5.0	True	True	3.499407389785588	False	False	main650	37	332	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene37_abf2b022_d5_mind/summary.json	ghost_scene37_abf2b022_d5_mind	False
True	False	ours	49	new60	5.0	True	True	1.007047920987652	True	False	main650	37	334	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene37_abf2b022_d5_ours/summary.json	ghost_scene37_abf2b022_d5_ours	False
True	False	aeb_only	49	new60	5.5	True	True	0.9916804283962272	True	False	main650	37	321	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene37_abf2b022_d5p5_aeb_only/summary.json	ghost_scene37_abf2b022_d5p5_aeb_only	False
True	False	mind	49	new60	5.5	True	True	3.542814751259716	False	False	main650	37	321	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene37_abf2b022_d5p5_mind/summary.json	ghost_scene37_abf2b022_d5p5_mind	False
True	False	ours	49	new60	5.5	True	True	0.9373214742831358	True	False	main650	37	322	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene37_abf2b022_d5p5_ours/summary.json	ghost_scene37_abf2b022_d5p5_ours	False
True	False	aeb_only	50	new60	3.0	True	True	7.835890461044525	False	False	main650	39	465	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene39_85bfe163_d3_aeb_only/summary.json	ghost_scene39_85bfe163_d3_aeb_only	False
True	False	mind	50	new60	3.0	True	True	7.994324850146691	False	False	main650	39	465	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene39_85bfe163_d3_mind/summary.json	ghost_scene39_85bfe163_d3_mind	False
True	False	ours	50	new60	3.0	True	True	4.139093036777349	False	False	main650	39	565	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene39_85bfe163_d3_ours/summary.json	ghost_scene39_85bfe163_d3_ours	False
True	False	aeb_only	50	new60	3.5	True	True	7.835890461044525	False	False	main650	39	462	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene39_85bfe163_d3p5_aeb_only/summary.json	ghost_scene39_85bfe163_d3p5_aeb_only	False
True	False	mind	50	new60	3.5	True	True	7.994324850146691	False	False	main650	39	462	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene39_85bfe163_d3p5_mind/summary.json	ghost_scene39_85bfe163_d3p5_mind	False
True	False	ours	50	new60	3.5	True	True	3.7485171222028866	False	False	main650	39	559	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene39_85bfe163_d3p5_ours/summary.json	ghost_scene39_85bfe163_d3p5_ours	False
True	False	aeb_only	50	new60	4.0	True	True	7.439638206758008	False	False	main650	39	459	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene39_85bfe163_d4_aeb_only/summary.json	ghost_scene39_85bfe163_d4_aeb_only	False
True	False	mind	50	new60	4.0	True	True	7.998624933175355	False	False	main650	39	459	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene39_85bfe163_d4_mind/summary.json	ghost_scene39_85bfe163_d4_mind	False
True	False	ours	50	new60	4.0	True	True	3.2057968705499293	False	False	main650	39	553	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene39_85bfe163_d4_ours/summary.json	ghost_scene39_85bfe163_d4_ours	False
True	False	aeb_only	50	new60	4.5	True	True	7.439638206758008	False	False	main650	39	456	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene39_85bfe163_d4p5_aeb_only/summary.json	ghost_scene39_85bfe163_d4p5_aeb_only	False
True	False	mind	50	new60	4.5	True	True	7.998624933175355	False	False	main650	39	456	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene39_85bfe163_d4p5_mind/summary.json	ghost_scene39_85bfe163_d4p5_mind	False
True	False	ours	50	new60	4.5	True	True	2.663838532785335	True	False	main650	39	548	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene39_85bfe163_d4p5_ours/summary.json	ghost_scene39_85bfe163_d4p5_ours	False
True	False	aeb_only	50	new60	5.0	True	True	6.963313811169508	False	False	main650	39	452	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene39_85bfe163_d5_aeb_only/summary.json	ghost_scene39_85bfe163_d5_aeb_only	False
True	False	mind	50	new60	5.0	True	True	7.998280509732916	False	False	main650	39	452	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene39_85bfe163_d5_mind/summary.json	ghost_scene39_85bfe163_d5_mind	False
True	False	ours	50	new60	5.0	True	True	1.9603329307090576	True	False	main650	39	542	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene39_85bfe163_d5_ours/summary.json	ghost_scene39_85bfe163_d5_ours	False
True	False	aeb_only	50	new60	5.5	True	True	6.487163603158278	False	False	main650	39	449	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene39_85bfe163_d5p5_aeb_only/summary.json	ghost_scene39_85bfe163_d5p5_aeb_only	False
True	False	mind	50	new60	5.5	True	True	8.012446166585205	False	False	main650	39	449	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene39_85bfe163_d5p5_mind/summary.json	ghost_scene39_85bfe163_d5p5_mind	False
True	False	ours	50	new60	5.5	True	True	0.6924181495644102	True	False	main650	39	537	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene39_85bfe163_d5p5_ours/summary.json	ghost_scene39_85bfe163_d5p5_ours	False
True	False	aeb_only	51	new60	3.0	True	True	7.714477950922399	False	False	main650	40	388	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene40_825555a9_d3_aeb_only/summary.json	ghost_scene40_825555a9_d3_aeb_only	False
True	False	mind	51	new60	3.0	True	True	7.714477950922399	False	False	main650	40	388	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene40_825555a9_d3_mind/summary.json	ghost_scene40_825555a9_d3_mind	False
True	False	ours	51	new60	3.0	True	True	4.144496855172012	False	False	main650	40	501	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene40_825555a9_d3_ours/summary.json	ghost_scene40_825555a9_d3_ours	False
True	False	aeb_only	51	new60	3.5	True	True	7.329554326213611	False	False	main650	40	384	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene40_825555a9_d3p5_aeb_only/summary.json	ghost_scene40_825555a9_d3p5_aeb_only	False
True	False	mind	51	new60	3.5	True	True	7.714477950922399	False	False	main650	40	384	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene40_825555a9_d3p5_mind/summary.json	ghost_scene40_825555a9_d3p5_mind	False
True	False	ours	51	new60	3.5	True	True	3.183212690145557	False	False	main650	40	495	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene40_825555a9_d3p5_ours/summary.json	ghost_scene40_825555a9_d3p5_ours	False
True	False	aeb_only	51	new60	4.0	True	True	7.329554326213611	False	False	main650	40	381	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene40_825555a9_d4_aeb_only/summary.json	ghost_scene40_825555a9_d4_aeb_only	False
True	False	mind	51	new60	4.0	True	True	7.714477950922399	False	False	main650	40	381	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene40_825555a9_d4_mind/summary.json	ghost_scene40_825555a9_d4_mind	False
True	False	ours	51	new60	4.0	True	True	2.70275965307314	True	False	main650	40	489	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene40_825555a9_d4_ours/summary.json	ghost_scene40_825555a9_d4_ours	False
True	False	aeb_only	51	new60	4.5	True	True	6.866806873573728	False	False	main650	40	378	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene40_825555a9_d4p5_aeb_only/summary.json	ghost_scene40_825555a9_d4p5_aeb_only	False
True	False	mind	51	new60	4.5	True	True	7.727430712383946	False	False	main650	40	378	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene40_825555a9_d4p5_mind/summary.json	ghost_scene40_825555a9_d4p5_mind	False
True	False	ours	51	new60	4.5	True	True	1.9825559439855587	True	False	main650	40	483	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene40_825555a9_d4p5_ours/summary.json	ghost_scene40_825555a9_d4p5_ours	False
True	False	aeb_only	51	new60	5.0	True	True	6.478977075477196	False	False	main650	40	375	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene40_825555a9_d5_aeb_only/summary.json	ghost_scene40_825555a9_d5_aeb_only	False
True	False	mind	51	new60	5.0	True	True	7.74633595581741	False	False	main650	40	375	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene40_825555a9_d5_mind/summary.json	ghost_scene40_825555a9_d5_mind	False
True	False	ours	51	new60	5.0	True	True	0.8627957874209902	True	False	main650	40	477	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene40_825555a9_d5_ours/summary.json	ghost_scene40_825555a9_d5_ours	False
True	False	aeb_only	51	new60	5.5	True	True	6.478977075477196	False	False	main650	40	372	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene40_825555a9_d5p5_aeb_only/summary.json	ghost_scene40_825555a9_d5p5_aeb_only	False
True	False	mind	51	new60	5.5	True	True	7.74633595581741	False	False	main650	40	372	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene40_825555a9_d5p5_mind/summary.json	ghost_scene40_825555a9_d5p5_mind	False
False	False	ours	51	new60	5.5	False	True		True	True	main650	40	471	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene40_825555a9_d5p5_ours/summary.json	ghost_scene40_825555a9_d5p5_ours	True
True	False	aeb_only	52	new60	3.0	True	True	6.403781612730201	False	False	main650	41	476	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene41_fe6347da_d3_aeb_only/summary.json	ghost_scene41_fe6347da_d3_aeb_only	False
True	False	mind	52	new60	3.0	True	True	6.403781612730201	False	False	main650	41	476	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene41_fe6347da_d3_mind/summary.json	ghost_scene41_fe6347da_d3_mind	False
True	False	ours	52	new60	3.0	True	True	3.3804290203556073	False	False	main650	41	622	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene41_fe6347da_d3_ours/summary.json	ghost_scene41_fe6347da_d3_ours	False
True	False	aeb_only	52	new60	3.5	True	True	6.145178826545257	False	False	main650	41	472	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene41_fe6347da_d3p5_aeb_only/summary.json	ghost_scene41_fe6347da_d3p5_aeb_only	False
True	False	mind	52	new60	3.5	True	True	6.413612488618293	False	False	main650	41	472	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene41_fe6347da_d3p5_mind/summary.json	ghost_scene41_fe6347da_d3p5_mind	False
True	False	ours	52	new60	3.5	True	True	2.4428793482179687	True	False	main650	41	615	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene41_fe6347da_d3p5_ours/summary.json	ghost_scene41_fe6347da_d3p5_ours	False
True	False	aeb_only	52	new60	4.0	True	True	5.811181879596106	False	False	main650	41	468	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene41_fe6347da_d4_aeb_only/summary.json	ghost_scene41_fe6347da_d4_aeb_only	False
True	False	mind	52	new60	4.0	True	True	6.432541249059653	False	False	main650	41	468	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene41_fe6347da_d4_mind/summary.json	ghost_scene41_fe6347da_d4_mind	False
True	False	ours	52	new60	4.0	True	True	1.8984714639991815	True	False	main650	41	608	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene41_fe6347da_d4_ours/summary.json	ghost_scene41_fe6347da_d4_ours	False
True	False	aeb_only	52	new60	4.5	True	True	5.383646948548648	False	False	main650	41	464	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene41_fe6347da_d4p5_aeb_only/summary.json	ghost_scene41_fe6347da_d4p5_aeb_only	False
True	False	mind	52	new60	4.5	True	True	6.447551691062197	False	False	main650	41	464	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene41_fe6347da_d4p5_mind/summary.json	ghost_scene41_fe6347da_d4p5_mind	False
True	False	ours	52	new60	4.5	True	True	0.9630507031621615	True	False	main650	41	601	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene41_fe6347da_d4p5_ours/summary.json	ghost_scene41_fe6347da_d4p5_ours	False
True	False	aeb_only	52	new60	5.0	True	True	5.383646948548648	False	False	main650	41	461	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene41_fe6347da_d5_aeb_only/summary.json	ghost_scene41_fe6347da_d5_aeb_only	False
True	False	mind	52	new60	5.0	True	True	6.447551691062197	False	False	main650	41	461	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene41_fe6347da_d5_mind/summary.json	ghost_scene41_fe6347da_d5_mind	False
