avg_speed_control_mps	baseline	clean81_index	collision_count_ground_truth	completed_full_horizon	dataset	distance_control_m	ground_truth_collision	n_frames	planner_failure	planner_failure_frame	seq_id	slow_pct_control_lt6	source_scene_index	stop_pct_control_lt0p3	summary_path	task_id	terminated
1.6462097555555557	ours	76	0	True	new60	14.771651524919411	False	650	False		9658c5ea-9073-4232-b4ea-2c71081d2d68	100.0	82	8.444444444444445	实验记录/20260606_new90_le3_1800_inference/runs/noghost_scene82_9658c5ea_ours/summary.json	noghost_scene82_9658c5ea_ours	False
7.699248333333334	mind	77	0	True	new60	69.17839999484583	False	650	False		61f018bc-5147-4070-8017-6e9eeca05993	20.22222222222222	83	0.0	实验记录/20260606_new90_le3_1800_inference/runs/noghost_scene83_61f018bc_mind/summary.json	noghost_scene83_61f018bc_mind	False
5.743528888888888	ours	77	0	True	new60	51.6176006023486	False	650	False		61f018bc-5147-4070-8017-6e9eeca05993	68.0	83	0.0	实验记录/20260606_new90_le3_1800_inference/runs/noghost_scene83_61f018bc_ours/summary.json	noghost_scene83_61f018bc_ours	False
7.842911022222222	mind	78	0	True	new60	70.47985846369576	False	650	False		91b87407-99dd-418a-8fa6-41f9d08e6628	8.0	85	0.0	实验记录/20260606_new90_le3_1800_inference/runs/noghost_scene85_91b87407_mind/summary.json	noghost_scene85_91b87407_mind	False
5.536273177777779	ours	78	0	True	new60	49.739208832453116	False	650	False		91b87407-99dd-418a-8fa6-41f9d08e6628	77.77777777777779	85	0.0	实验记录/20260606_new90_le3_1800_inference/runs/noghost_scene85_91b87407_ours/summary.json	noghost_scene85_91b87407_ours	False
6.728336822222222	mind	79	0	True	new60	60.47744381617929	False	650	False		8e76ea99-9c13-4bdb-8afd-6505e861a2ee	31.77777777777778	86	0.0	实验记录/20260606_new90_le3_1800_inference/runs/noghost_scene86_8e76ea99_mind/summary.json	noghost_scene86_8e76ea99_mind	False
4.460302111111111	ours	79	0	True	new60	40.089140200504346	False	650	False		8e76ea99-9c13-4bdb-8afd-6505e861a2ee	86.8888888888889	86	0.0	实验记录/20260606_new90_le3_1800_inference/runs/noghost_scene86_8e76ea99_ours/summary.json	noghost_scene86_8e76ea99_ours	False
6.439306311111111	mind	80	0	True	new60	57.808927419894246	False	650	False		de079416-8544-455d-8d2b-9eeb4ec50104	26.666666666666668	88	0.0	实验记录/20260606_new90_le3_1800_inference/runs/noghost_scene88_de079416_mind/summary.json	noghost_scene88_de079416_mind	False
4.4945304888888895	ours	80	0	True	new60	40.36997595854973	False	650	False		de079416-8544-455d-8d2b-9eeb4ec50104	100.0	88	0.0	实验记录/20260606_new90_le3_1800_inference/runs/noghost_scene88_de079416_ours/summary.json	noghost_scene88_de079416_ours	False
5.2294322	mind	81	0	True	new60	47.004821473734	False	650	False		851786ad-3fdb-4c8f-a144-78ee935f2397	74.22222222222223	89	0.0	实验记录/20260606_new90_le3_1800_inference/runs/noghost_scene89_851786ad_mind/summary.json	noghost_scene89_851786ad_mind	False
4.5631701555555555	ours	81	0	True	new60	40.9947188088326	False	650	False		851786ad-3fdb-4c8f-a144-78ee935f2397	100.0	89	0.0	实验记录/20260606_new90_le3_1800_inference/runs/noghost_scene89_851786ad_ours/summary.json	noghost_scene89_851786ad_ours	False
